"Accession","Rich_1","Rich_2","Rich_3","Gene","Protein"
"Q04767",3.61614375313677e-06,3.88184008724361e-06,3.89924464864128e-06,"YMR071C","TVP18"
"Q04772",3.45588049305369e-06,3.7609430750417e-06,3.77975662014271e-06,"YMR073C","IRC21"
"Q04773",1.91784277668043e-05,1.97098656261532e-05,1.95822327960926e-05,"YMR074C","YMR074C"
"Q04779",1.24297493132875e-06,1.33421280457055e-06,1.21375892554596e-06,"YMR075W","RCO1"
"Q04781",3.05933193815166e-05,3.24539441665791e-05,3.27224047233017e-05,"YMR247C","RKR1"
"Q04792",6.79986135546949e-07,7.62000710327815e-07,7.64439661235601e-07,"YMR250W","GAD1"
"Q04847",3.92493764859463e-06,4.14692845788539e-06,4.10921155589485e-06,"YMR258C","ROY1"
"Q04867",7.45629477777907e-06,8.76285859131341e-06,7.81758137496317e-06,"YMR310C","YMR310C"
"Q04868",6.33723254154937e-07,6.68446775839189e-07,6.53396656193603e-07,"YMR312W","ELP6"
"Q04869",6.19475476649774e-05,6.79535664800009e-05,6.68966995978089e-05,"YMR315W","YMR315W"
"Q04894",0.000141269629367108,0.000152376047545721,0.000149942844129141,"YMR318C","ADH6"
"Q04924",3.17699846551609e-05,3.27143496006335e-05,3.06682122649747e-05,"YDR221W","GTB1"
"Q04934",5.14310472626772e-05,5.82184811375302e-05,5.48220911740086e-05,"YDR229W","IVY1"
"Q04935",2.12425544888979e-05,2.26344227097119e-05,2.29660815957929e-05,"YDR231C","COX20"
"Q04947",0.000492024331507631,0.000538847594601561,0.000534048341821786,"YDR233C","RTN1"
"Q04951",2.61843249814477e-05,3.18074267648442e-05,2.99636515048119e-05,"YMR305C","SCW10"
"Q04958",1.17868558510372e-05,1.1775270326913e-05,1.23179532837203e-05,"YML059C","NTE1"
"Q04969",1.82550977510718e-05,1.94418607707206e-05,1.9115991613445e-05,"YML055W","SPC2"
"Q04991",5.69241126370082e-05,6.32261460074553e-05,6.33212286512463e-05,"YMR221C","FMP42"
"Q05016",0.000291845007708663,0.000339629276464173,0.000350477790168501,"YMR226C","YMR226C"
"Q05021",7.15586843993453e-06,8.80522232000664e-06,8.11223408821582e-06,"YMR227C","TAF7"
"Q05022",0.000606970680075915,0.000612706937809895,0.00059610588181994,"YMR229C","RRP5"
"Q05024",7.55579275194178e-06,8.0252738256786e-06,7.57593070998201e-06,"YMR233W","TRI1"
"Q05027",2.10447265458852e-05,2.19790605792182e-05,2.0289958680739e-05,"YMR236W","TAF9"
"Q05029",2.60884695288419e-05,2.75023525570608e-05,2.80578331041639e-05,"YMR237W","BCH1"
"Q05031",1.96296626399834e-05,2.19774805858956e-05,2.0249920538892e-05,"YMR238W","DFG5"
"Q05040",4.17737509115352e-05,4.54123681245704e-05,4.36698770523619e-05,"YMR029C","FAR8"
"Q05050",3.3012255691928e-05,3.68174059630877e-05,3.56411137587738e-05,"YMR031C","EIS1"
"Q05080",1.25020033014267e-06,1.29255353361652e-06,1.23609812829424e-06,"YMR032W","HOF1"
"Q05123",7.28642141985497e-05,8.18608536619478e-05,8.04750224291461e-05,"YMR033W","ARP9"
"Q05166",5.0957490406748e-06,5.50295580647964e-06,6.09577442705088e-06,"YDL088C","ASM4"
"Q05359",5.22065041135307e-05,5.22992827452047e-05,5.32192738975674e-05,"YAR002C-A","ERP1"
"Q05468",1.16588212828295e-05,1.23616754039714e-05,1.22215740807991e-05,"YDR333C","RQC1"
"Q05471",7.07728714598592e-06,7.40126573128716e-06,7.31455197862475e-06,"YDR334W","SWR1"
"Q05498",4.80551529020517e-06,4.88317246460851e-06,4.86708487491348e-06,"YDR339C","FCF1"
"Q05506",0.000805537432277414,0.000869523243368844,0.000855109109545732,"YDR341C","YDR341C"
"Q05515",2.74719098684581e-05,3.29317840146582e-05,3.2400107037494e-05,"YDR346C","SVF1"
"Q05518",4.06251959299742e-06,4.0557254264427e-06,3.97133601679895e-06,"YDR348C","PAL1"
"Q05521",1.92918836919435e-05,2.05037911979935e-05,2.05442104721901e-05,"YDR284C","DPP1"
"Q05541",2.30648630316494e-06,2.37136438052582e-06,2.37131182742666e-06,"YDR288W","NSE3"
"Q05543",2.55967894608673e-05,2.75008293568361e-05,2.61209424777076e-05,"YDR289C","RTT103"
"Q05549",6.36207913249054e-06,6.20225902865897e-06,6.27483913110859e-06,"YDR291W","HRQ1"
"Q05567",2.99739252697368e-05,3.11859293284284e-05,3.01683986574867e-05,"YDR294C","DPL1"
"Q05580",2.41832069487595e-06,2.52720324853312e-06,2.56056293476486e-06,"YDR266C","HEL2"
"Q05584",1.2965458786208e-05,1.43550081471336e-05,1.33442655474984e-05,"YDR272W","GLO2"
"Q05635",2.88895012644792e-06,2.94079923190633e-06,2.91736998752705e-06,"YDR279W","RNH202"
"Q05636",0.000121064892689317,0.00012625115896736,0.000125796054376141,"YDR280W","RRP45"
"Q05648",2.6610702668749e-06,2.7945554206661e-06,2.84338356200451e-06,"YDR282C","MRX10"
"Q05672",1.70588558579395e-06,1.98105708965783e-06,1.95675099322619e-06,"YDL189W","RBS1"
"Q05775",0.000568662053722991,0.000618971508124211,0.000621182521243066,"YLR192C","HCR1"
"Q05778",9.54869807478359e-06,9.95673206708642e-06,9.58908761763601e-06,"YLR199C","PBA1"
"Q05779",2.05536079440141e-05,2.18975415637209e-05,2.39604406401361e-05,"YLR201C","COQ9"
"Q05785",2.77461147740101e-05,3.12268379791797e-05,2.88658958305676e-05,"YLR206W","ENT2"
"Q05787",8.28384439091851e-06,9.57998646225034e-06,9.60372431038923e-06,"YLR207W","HRD3"
"Q05788",5.57827546188606e-05,5.84939493262474e-05,6.08680829759045e-05,"YLR209C","PNP1"
"Q05791",8.4336538560261e-06,8.72873218903064e-06,9.13031944960445e-06,"YLR215C","CDC123"
"Q05812",1.98016117588085e-06,2.00218700897366e-06,2.01486938709786e-06,"YLR219W","MSC3"
"Q05854",4.26900418044305e-06,4.49416439099996e-06,4.02214132272862e-06,"YLR278C","YLR278C"
"Q05874",2.41438479655119e-06,2.98449444469015e-06,2.87805463038118e-06,"YLR285W","NNT1"
"Q05881",1.1023172568924e-05,1.16886052353624e-05,1.1588216872882e-05,"YLR287C","YLR287C"
"Q05892",5.22986370091961e-06,5.54169777772652e-06,5.89638351722926e-06,"YLR290C","COQ11"
"Q05900",5.53550085870899e-06,5.64753698474505e-06,5.70109077851634e-06,"YLR298C","YHC1"
"Q05902",7.58359589110979e-06,8.00325806008606e-06,8.01590683820811e-06,"YLR299W","ECM38"
"Q05905",0.000346394887540678,0.000403209304994052,0.00040152560136387,"YLR301W","HRI1"
"Q05911",0.00204711505400691,0.00218082166268686,0.00208966879303207,"YLR359W","ADE13"
"Q05919",5.42898671659262e-06,5.48868500101553e-06,5.90492248092435e-06,"YLR360W","VPS38"
"Q05924",1.72045191776059e-06,1.8768498639976e-06,1.85574150175941e-06,"YLR361C","DCR2"
"Q05926",8.70545148259498e-07,8.89979136026318e-07,1.03910333125586e-06,"YLR364W","GRX8"
"Q05931",2.39520341979829e-05,2.53116809763341e-05,2.50582365392163e-05,"YLR369W","SSQ1"
"Q05933",0.000104867244098555,0.000112830944604719,0.000119759093375243,"YLR370C","ARC18"
"Q05934",2.94313959134722e-05,3.0479403775882e-05,3.17162698654178e-05,"YLR373C","VID22"
"Q05942",1.54199798424289e-05,1.73934310500653e-05,1.73794265794929e-05,"YLR221C","RSA3"
"Q05946",1.02984999069828e-05,1.03486813002268e-05,1.0228688586315e-05,"YLR222C","UTP13"
"Q05948",2.22484010627178e-05,2.47143420730874e-05,2.39140013969167e-05,"YLR225C","YLR225C"
"Q05958",2.13095437464876e-06,2.15627899222418e-06,2.16019472241702e-06,"YLR228C","ECM22"
"Q05979",8.14314064016514e-06,9.69442202487408e-06,9.38540250211174e-06,"YLR231C","BNA5"
"Q05998",3.15092065864132e-05,3.57387421204419e-05,3.37072009444045e-05,"YLR237W","THI7"
"Q06010",5.23983993817693e-05,5.29326806254363e-05,5.39848748530441e-05,"YLR389C","STE23"
"Q06011",1.42512877440216e-05,1.33394068381434e-05,1.12400578497068e-05,"YLR390W","ECM19"
"Q06053",3.05768012986767e-05,3.1386421847783e-05,3.12358495997728e-05,"YLR401C","DUS3"
"Q06063",5.68610183903625e-06,5.99404274586165e-06,6.40577014167571e-06,"YLR405W","DUS4"
"Q06070",5.47913334914624e-06,4.32529421001372e-06,8.66581867403143e-07,"YLR407W","YLR407W"
"Q06078",2.35117055401834e-05,2.48769189904792e-05,2.39482030991896e-05,"YLR409C","UTP21"
"Q06090",5.50232478534512e-06,5.79885445622826e-06,5.77463985557813e-06,"YPR100W","MRPL51"
"Q06096",1.83804836508359e-05,1.89935850817703e-05,1.89142725069953e-05,"YPR105C","COG4"
"Q06103",0.000274909324208686,0.000288465136442632,0.000292088485298009,"YPR108W","RPN7"
"Q06104",2.82311958394331e-07,3.40056076145806e-07,3.27712340306083e-07,"YPR109W","YPR109W"
"Q06106",2.23177331379071e-05,2.34561104191529e-05,2.26267301279274e-05,"YPR112C","MRD1"
"Q06107",7.4288703615208e-06,7.526444244554e-06,7.54663421575724e-06,"YPR114W","YPR114W"
"Q06108",2.93668684896954e-06,2.51336938494441e-06,2.87862372494955e-06,"YPR115W","RGC1"
"Q06132",2.51807860302295e-05,2.73588109932765e-05,2.7660270768449e-05,"YLR336C","SGD1"
"Q06137",9.55960200408912e-06,1.02001958338489e-05,1.01674832421132e-05,"YLR345W","YLR345W"
"Q06142",0.000526705682332722,0.000536880888652532,0.000519573576109338,"YLR347C","KAP95"
"Q06143",1.98730852557957e-05,2.15799697366488e-05,2.3689606197862e-05,"YLR348C","DIC1"
"Q06147",5.95010597870451e-07,6.17898836837295e-07,6.42071626570461e-07,"YLR260W","LCB5"
"Q06151",6.13276849072208e-05,6.21422756760084e-05,6.62951694689815e-05,"YLR270W","DCS1"
"Q06156",1.68744325205841e-05,1.60079022411885e-05,1.55414791994722e-05,"YLR272C","YCS4"
"Q06162",8.17504503984196e-06,8.51882398066858e-06,8.49208817151822e-06,"YLR315W","NKP2"
"Q06168",5.10898251409006e-06,5.32476213253926e-06,5.44828933775065e-06,"YLR321C","SFH1"
"Q06169",6.27813197265178e-06,6.51463852971396e-06,6.13999553879222e-06,"YLR324W","PEX30"
"Q06178",1.1658930401804e-05,1.27380875800599e-05,1.27825664757511e-05,"YLR328W","NMA1"
"Q06179",4.75603955224377e-06,5.10295289502588e-06,5.10987556613772e-06,"YLR454W","FMP27"
"Q06188",6.96096125878791e-07,8.04028122726187e-07,8.79713143019762e-07,"YLR455W","YLR455W"
"Q06205",0.000153769390065581,0.000161119265754069,0.000152834481300959,"YLR449W","FPR4"
"Q06211",5.98774108826832e-06,6.34396073870537e-06,6.57518367417595e-06,"YPR164W","MMS1"
"Q06214",5.16749008461649e-06,5.55602197206163e-06,5.6012814876589e-06,"YPR169W","JIP5"
"Q06218",5.00169405341621e-05,5.7702986627646e-05,5.75996666534474e-05,"YLR276C","DBP9"
"Q06224",1.83617099670315e-06,1.90936734532251e-06,1.85828963685926e-06,"YLR277C","YSH1"
"Q06245",1.44772121583981e-05,1.52116137454285e-05,1.54138497906091e-05,"YLR166C","SEC10"
"Q06252",1.88185637867179e-05,2.08986208895593e-05,2.04088126665314e-05,"YLR179C","YLR179C"
"Q06263",2.67863527998964e-06,3.29740370607905e-06,3.32319641521802e-06,"YLR181C","VTA1"
"Q06287",3.92157094235631e-05,4.18519607977316e-05,4.01938941996576e-05,"YLR186W","EMG1"
"Q06315",6.15661001478575e-06,6.56273480531402e-06,6.46839501274232e-06,"YLR187W","SKG3"
"Q06321",1.59809320963436e-07,1.56700941243213e-07,1.67667087583528e-07,"YLR189C","ATG26"
"Q06324",3.19198523903572e-07,3.16676686420793e-07,3.57134880383956e-07,"YLR190W","MMR1"
"Q06328",1.83643669259698e-06,1.88596929232943e-06,1.81227419873444e-06,"YDR352W","YPQ2"
"Q06333",2.24409239310359e-06,2.76519572314018e-06,2.47224795303584e-06,"YDR357C","CNL1"
"Q06336",3.25059610469029e-05,3.32039737271087e-05,3.41523050532937e-05,"YDR358W","GGA1"
"Q06337",1.13967443642787e-05,1.05892898426378e-05,1.13352526443964e-05,"YDR359C","EAF1"
"Q06338",3.17471379432591e-05,3.30084124453905e-05,3.33016669120204e-05,"YDR361C","BCP1"
"Q06344",5.01058220341939e-05,5.091480391089e-05,5.05057847335026e-05,"YDR365C","ESF1"
"Q06346",2.59275719094719e-05,2.69107978275018e-05,2.68994239938102e-05,"YDR367W","KEI1"
"Q06350",1.21577267446612e-06,1.25250310172767e-06,1.28013711016343e-06,"YDR371W","CTS2"
"Q06385",0.00012101147430337,0.00013331335058498,0.000137076106590835,"YDR372C","VPS74"
"Q06389",5.77970930538978e-06,6.61529871905791e-06,6.73757403459176e-06,"YDR373W","FRQ1"
"Q06405",5.43287414206031e-06,5.66723588704092e-06,5.98560549300668e-06,"YDR377W","ATP17"
"Q06406",1.4260163919782e-05,1.427394049065e-05,1.33086175149219e-05,"YDR378C","LSM6"
"Q06407",3.02470141936241e-06,3.02731607554968e-06,3.0971703036877e-06,"YDR379W","RGA2"
"Q06409",1.02060593456662e-05,1.07272860151946e-05,1.08235809976456e-05,"YLR422W","YLR422W"
"Q06411",4.4553259680817e-06,5.17777231553229e-06,4.99696279920654e-06,"YLR424W","SPP382"
"Q06436",3.45997125738452e-07,3.52062323585202e-07,3.80843604115626e-07,"YLR427W","MAG2"
"Q06440",7.03167182933436e-05,7.42709402764029e-05,7.22010117368509e-05,"YLR429W","CRN1"
"Q06479",1.81806197641756e-07,2.15659774040654e-07,1.95086630113056e-07,"YLR352W","YLR352W"
"Q06488",2.40579749486955e-05,2.43368358903208e-05,2.44619439496674e-05,"YLR357W","RSC2"
"Q06489",8.59094547526468e-05,9.10144817611837e-05,9.23209904742378e-05,"YPR118W","MRI1"
"Q06493",3.54584169450013e-05,3.81057814127593e-05,3.83514253552836e-05,"YPR125W","YLH47"
"Q06494",9.25640125160146e-06,9.64391157428492e-06,1.05546127352087e-05,"YPR127W","YPR127W"
"Q06497",2.48043283738539e-05,2.91287103292765e-05,2.87270076260803e-05,"YPR128C","ANT1"
"Q06504",3.13508630439333e-05,3.25388704220907e-05,3.20989621566392e-05,"YPR131C","NAT3"
"Q06505",3.6246896997395e-05,3.8268057967273e-05,3.79011497906763e-05,"YPR133C","SPN1"
"Q06506",2.97214377717121e-05,3.06866016963288e-05,3.09027826364544e-05,"YPR137W","RRP9"
"Q06508",7.11009792211715e-06,6.69715247814122e-06,6.55561873769218e-06,"YPR139C","LOA1"
"Q06511",9.92215851018098e-05,0.000102268191795624,0.000103980997639144,"YPR143W","RRP15"
"Q06512",1.96156635179583e-05,2.13189937247961e-05,2.01794155545477e-05,"YPR144C","NOC4"
"Q06523",4.78021448584146e-05,5.03656702041415e-05,4.93164367308177e-05,"YPR148C","YPR148C"
"Q06525",6.61608260662247e-06,8.09627541221572e-06,8.12508844804975e-06,"YPR152C","URN1"
"Q06538",1.15616724052051e-05,1.17278917293067e-05,1.19081670521047e-05,"YLR241W","CSC1"
"Q06549",8.26727397658209e-08,9.70523081675147e-08,9.23929763231643e-08,"YLR245C","CDD1"
"Q06554",7.52954997895573e-06,7.82553418618553e-06,7.97942597815502e-06,"YLR247C","IRC20"
"Q06567",2.48251645759568e-06,2.84348952388676e-06,2.59901879314362e-06,"YLR253W","MCP2"
"Q06580",3.04448288548095e-06,3.18361788794604e-06,3.0045553080778e-06,"YPR188C","MLC2"
"Q06604",2.29363243020365e-06,2.40536044820008e-06,2.41759826177046e-06,"YPR171W","BSP1"
"Q06624",7.1436187359985e-06,7.69670094607144e-06,7.81699897936398e-06,"YPR180W","AOS1"
"Q06625",2.32013173808058e-05,2.58934049740141e-05,2.5785280435685e-05,"YPR184W","GDB1"
"Q06628",6.08378635150367e-08,6.5317320538028e-08,6.79613682736984e-08,"YPR185W","ATG13"
"Q06629",5.63400429599557e-06,5.93614108481059e-06,5.90481410118081e-06,"YDR295C","HDA2"
"Q06630",8.13114519168048e-06,8.55126553446681e-06,8.39714885750361e-06,"YDR296W","MHR1"
"Q06631",3.82154826799778e-05,4.2739447922926e-05,4.27236732931738e-05,"YDR299W","BFR2"
"Q06632",8.23930323574331e-06,8.25448108246791e-06,8.52634824972968e-06,"YDR301W","CFT1"
"Q06639",1.61411514341006e-05,1.68077480632189e-05,1.66488480119608e-05,"YDR303C","RSC3"
"Q06644",6.93186936512545e-06,7.66837994603008e-06,7.60347875517416e-06,"YDR307W","PMT7"
"Q06651",4.81500381609245e-07,5.92197490683803e-07,5.61330470224801e-07,"YDR313C","PIB1"
"Q06668",2.39087461610683e-06,2.44349984537246e-06,2.43329638650124e-06,"YDR316W","OMS1"
"Q06672",3.01982686097604e-05,3.39114399784744e-05,3.13108655820426e-05,"YLR435W","TSR2"
"Q06673",3.66977070546085e-05,3.68668835084828e-05,3.97224820040807e-05,"YLR436C","ECM30"
"Q06677",7.18630298859354e-06,7.91917204760667e-06,7.89375992946875e-06,"YDR320C","SWA2"
"Q06678",2.73870590090162e-06,2.76426438211678e-06,2.77247786316382e-06,"YDR322W","MRPL35"
"Q06679",3.8734947589546e-05,3.9958704746042e-05,3.94737666380012e-05,"YDR324C","UTP4"
"Q06680",7.78648624979167e-06,8.38471508560524e-06,8.46022810754964e-06,"YDR325W","YCG1"
"Q06681",4.66365074368327e-07,4.94084292139936e-07,4.71204838730721e-07,"YDR326C","YSP2"
"Q06682",2.64102357926683e-05,2.88426866712672e-05,2.80539083365418e-05,"YDR330W","UBX5"
"Q06685",7.19887783964815e-05,7.4022528518308e-05,7.24937647486348e-05,"YLR410W","VIP1"
"Q06688",5.40608824780311e-06,6.01667695700714e-06,6.0214464887389e-06,"YLR412W","BER1"
"Q06689",0.000141151575928945,0.000146503358945798,0.000150798437989683,"YLR413W","YLR413W"
"Q06696",8.89065527134741e-06,9.39802775135559e-06,9.59819463207969e-06,"YLR417W","VPS36"
"Q06697",6.08373631098682e-05,6.24181323198633e-05,6.31472583762604e-05,"YLR418C","CDC73"
"Q06698",2.6757698593277e-05,2.86180006140058e-05,2.86391164222935e-05,"YLR419W","YLR419W"
"Q06704",6.02972536467499e-05,6.21505764373968e-05,6.22633708667598e-05,"YLR309C","IMH1"
"Q06705",0.000206270882180034,0.000232380250828715,0.00024049981695706,"YLR380W","CSR1"
"Q06706",8.75894735902515e-05,9.21343919170755e-05,9.09863528580219e-05,"YLR384C","IKI3"
"Q06708",5.80800442955066e-05,6.4491544391985e-05,6.31463553466825e-05,"YLR386W","VAC14"
"Q06709",1.8724467488989e-05,1.78446736526939e-05,1.76271392660599e-05,"YLR387C","REH1"
"Q06817",4.48653812956925e-06,4.99454869106908e-06,4.58070955002036e-06,"YPR081C","GRS2"
"Q06833",1.30347502871047e-05,1.36293621527636e-05,1.42483894244269e-05,"YPR091C","YPR091C"
"Q06836",1.12684742604722e-07,1.3450699716227e-07,1.3139211869732e-07,"YPR095C","SYT1"
"Q06839",3.96255954784142e-05,4.13349528939156e-05,4.17966423135286e-05,"YPR097W","YPR097W"
"Q06892",2.99061743916631e-05,2.98505373025494e-05,3.11878177002936e-05,"YPL188W","POS5"
"Q06991",2.09955588425648e-05,2.27154323576547e-05,2.10801087701469e-05,"YLR414C","PUN1"
"Q07350",7.8221537962563e-07,7.63408347795755e-07,8.05890861244974e-07,"YDL043C","PRP11"
"Q07362",4.02503860818916e-05,3.98003102301961e-05,4.00373093116798e-05,"YDL053C","PBP4"
"Q07376",4.97838252455971e-06,5.15630777249713e-06,5.50154602494227e-06,"YDL054C","MCH1"
"Q07379",8.15603686345394e-06,8.3776471160428e-06,8.75331337625816e-06,"YDL057W","YDL057W"
"Q07381",2.30111748673931e-05,2.50903131242299e-05,2.32493866079702e-05,"YDL060W","TSR1"
"Q07395",2.70243453040742e-05,2.92884297700983e-05,2.85671811565783e-05,"YDL063C","SYO1"
"Q07418",1.15503873129707e-06,1.3002205879658e-06,1.1760937494262e-06,"YDL065C","PEX19"
"Q07454",1.23599546847381e-06,1.27884190001631e-06,1.19398937550953e-06,"YDL073W","YDL073W"
"Q07457",4.52111028408809e-05,4.72543656566917e-05,4.65941868007065e-05,"YDL074C","BRE1"
"Q07458",2.67611672121279e-06,2.51400093726501e-06,2.46732529282668e-06,"YDL076C","RXT3"
"Q07468",8.53325132426695e-06,9.13293623831623e-06,7.66788152368698e-06,"YDL077C","VAM6"
"Q07471",3.05381434927677e-05,3.11897315177788e-05,2.7141896564e-05,"YDL080C","THI3"
"Q07478",0.000447704806174858,0.000499111963073707,0.000481517706185695,"YDL084W","SUB2"
"Q07500",8.53335020897305e-06,8.94695236711617e-06,5.94979538772994e-06,"YDL085W","NDE2"
"Q07505",2.96874636939639e-05,3.70068948800522e-05,3.37684833617288e-05,"YDL086W","YDL086W"
"Q07508",9.63398892938065e-07,8.69901370843321e-07,8.98684987433716e-07,"YDL087C","LUC7"
"Q07527",6.90341402816602e-05,7.24072431542817e-05,7.06293447678407e-05,"YDL112W","TRM3"
"Q07528",4.32258236566456e-06,4.79777521635505e-06,4.11705455960761e-06,"YDL113C","ATG20"
"Q07533",1.65678462638989e-06,1.69876986268405e-06,1.63792201695671e-06,"YDL117W","CYK3"
"Q07534",1.40799526089565e-06,1.74793763084916e-06,1.74932738215503e-06,"YDL119C","HEM25"
"Q07540",3.50900557833064e-06,3.23784236019188e-06,3.43234268997523e-06,"YDL120W","YFH1"
"Q07551",0.000148317849803717,0.000200018292198379,0.000184606916474435,"YDL124W","YDL124W"
"Q07589",2.16481977818764e-05,2.10501897216138e-05,2.1733591816597e-05,"YDL144C","YDL144C"
"Q07622",5.44924560573435e-06,5.33221288575143e-06,5.25104095820272e-06,"YDL203C","ACK1"
"Q07623",1.93573974613403e-05,1.94812783829985e-05,1.95286899128805e-05,"YDL213C","NOP6"
"Q07648",2.64836950689567e-05,2.83045455600035e-05,2.93123055242086e-05,"YDL219W","DTD1"
"Q07657",5.62555973251513e-05,6.02376690165239e-05,5.87721760127923e-05,"YDL225W","SHS1"
"Q07688",2.81768536125264e-05,3.32704943087822e-05,3.3538087114265e-05,"YDL235C","YPD1"
"Q07716",1.32729319827267e-05,1.514641493751e-05,1.53607715105314e-05,"YDL237W","AIM6"
"Q07799",1.33584439498757e-05,1.39435609314729e-05,1.39559543898214e-05,"YLL007C","YLL007C"
"Q07800",3.49230932073984e-06,3.41463751394823e-06,3.48158189756563e-06,"YLL010C","PSR1"
"Q07807",5.42514552116188e-05,5.82423310904977e-05,5.81165324697089e-05,"YLL013C","PUF3"
"Q07825",4.1862539107162e-05,4.40936284355334e-05,4.59942284422296e-05,"YLL029W","FRA1"
"Q07830",1.8125306460277e-06,1.85023257635643e-06,2.04409359646932e-06,"YLL031C","GPI13"
"Q07834",9.58094753398059e-06,1.08271016346717e-05,1.05745462569956e-05,"YLL032C","YLL032C"
"Q07844",4.32287295743404e-05,4.38902601558098e-05,4.4049337507504e-05,"YLL034C","RIX7"
"Q07845",2.4018350452261e-06,2.71000219382786e-06,2.54858871432792e-06,"YLL035W","GRC3"
"Q07878",6.55888775035483e-05,6.98510739725281e-05,6.90243206855965e-05,"YLL040C","VPS13"
"Q07895",6.3468914550993e-06,6.38148298635595e-06,6.26976404587241e-06,"YLR001C","YLR001C"
"Q07896",1.88708436867372e-05,2.0363093259277e-05,1.97039952529212e-05,"YLR002C","NOC3"
"Q07897",7.40086249884663e-06,7.89521423019411e-06,7.48181449724779e-06,"YLR003C","CMS1"
"Q07913",1.60479117029597e-06,1.57678321993322e-06,1.74030384524471e-06,"YLR007W","NSE1"
"Q07914",1.19313322211793e-05,1.41974089694774e-05,1.45092034268837e-05,"YLR008C","PAM18"
"Q07915",0.000141386838610808,0.000139466612711713,0.000138884234182241,"YLR009W","RLP24"
"Q07923",1.69609908881946e-05,1.82666281245219e-05,1.71574921765781e-05,"YLR011W","LOT6"
"Q07938",4.60511834904765e-05,4.70639883629554e-05,4.70613949562224e-05,"YLR017W","MEU1"
"Q07950",3.73626153941299e-06,3.88426829211827e-06,3.9838714581816e-06,"YLR020C","YEH2"
"Q07951",4.12817291384911e-06,4.32355860823942e-06,4.54964583117992e-06,"YLR021W","IRC25"
"Q07953",2.59692321064614e-05,2.90797331886337e-05,2.94207553137017e-05,"YLR022C","SDO1"
"Q07979",4.03507660152947e-05,4.49480863901786e-05,4.38714091655393e-05,"YLR033W","RSC58"
"Q08001",4.11183610186335e-06,4.24682778120411e-06,4.34727234235126e-06,"YLR072W","LAM6"
"Q08004",2.15583085802525e-05,2.30193732677485e-05,2.34025392773541e-05,"YLR074C","BUD20"
"Q08023",1.98691958077166e-06,2.12168708876798e-06,2.22884975755741e-06,"YLR077W","FMP25"
"Q08032",3.2798615447868e-06,3.18615260260812e-06,3.13259272674469e-06,"YLR103C","CDC45"
"Q08096",2.54507903480878e-05,2.81992292673653e-05,2.87222241378191e-05,"YOL010W","RCL1"
"Q08109",2.15456988564206e-07,2.3566156722884e-07,1.15165811191924e-07,"YOL013C","HRD1"
"Q08144",9.34248555385088e-06,1.07910687076101e-05,1.10799788320612e-05,"YOL018C","TLG2"
"Q08157",1.02694138061971e-06,1.08107920940094e-06,9.7424223805839e-07,"YOL019W","YOL019W"
"Q08162",4.15907945046587e-05,4.29543064903792e-05,4.23103832195446e-05,"YOL021C","DIS3"
"Q08179",4.99911549978296e-05,5.44653326349511e-05,5.52957300590582e-05,"YOL027C","MDM38"
"Q08193",6.99622063112218e-05,7.79113112738578e-05,7.42468295299115e-05,"YOL030W","GAS5"
"Q08199",5.06992783437428e-05,5.64451195277645e-05,5.31589472526884e-05,"YOL031C","SIL1"
"Q08202",2.34139848287469e-05,2.82739491011134e-05,2.64383137263402e-05,"YOL032W","OPI10"
"Q08204",1.7074462231845e-06,2.05710759194493e-06,1.98409881994636e-06,"YOL034W","SMC5"
"Q08206",7.19114802623912e-07,8.41087564212933e-07,7.50453746076839e-07,"YOL036W","YOL036W"
"Q08208",6.46940521139976e-05,6.60825236534534e-05,6.54923832973922e-05,"YOL041C","NOP12"
"Q08213",1.05260203187359e-06,1.14645044014461e-06,1.06483761065441e-06,"YOL042W","NGL1"
"Q08217",2.2434231748723e-06,2.29046075010351e-06,2.24870128271797e-06,"YOL045W","PSK2"
"Q08220",7.96389408782484e-05,8.27663191300439e-05,8.33410376627102e-05,"YOL049W","GSH2"
"Q08223",1.18535763831994e-05,1.30078879652121e-05,1.31998357935905e-05,"YOL053W","AIM39"
"Q08224",6.59495546434083e-06,6.97963285300164e-06,7.24979090421736e-06,"YOL055C","THI20"
"Q08225",8.28544120503548e-05,9.06739528067113e-05,9.01060221483625e-05,"YOL057W","YOL057W"
"Q08227",4.20011535916978e-06,4.28833757915243e-06,4.43545187759648e-06,"YOL065C","INP54"
"Q08229",8.31769857101836e-06,8.66178661940554e-06,8.16025884046585e-06,"YOL070C","NBA1"
"Q08234",1.18134472407922e-07,1.18736511535005e-07,1.25306873950067e-07,"YOL075C","YOL075C"
"Q08235",3.39328497152619e-05,3.40997756430012e-05,3.54007620126884e-05,"YOL077C","BRX1"
"Q08236",1.24761760621986e-06,1.29660789206489e-06,1.27676683017891e-06,"YOL078W","AVO1"
"Q08237",8.7386413369547e-06,8.40968393208366e-06,8.48154154270823e-06,"YOL080C","REX4"
"Q08245",5.53371473964306e-05,7.16931264922772e-05,6.48476213712583e-05,"YOL109W","ZEO1"
"Q08269",8.65783144640979e-06,8.9663370052792e-06,8.76419940604151e-06,"YOL130W","ALR1"
"Q08278",1.46685357924718e-05,1.6951988825843e-05,1.59023134090863e-05,"YOL135C","MED7"
"Q08281",1.09447284484459e-05,1.10774388304743e-05,1.06593790747814e-05,"YOL138C","RTC1"
